Model,MDO3014
Firmware Version,1.20

Waveform Type,ANALOG,,
-3.668000e-03,-0.16,0.4,0.2
-3.664000e-03,-0.08,0.2,0.2
-3.660000e-03,-0.08,0.4,0.6
-3.656000e-03,-0.08,0.2,0.2
-3.652000e-03,-0.08,0.2,0.2
-3.648000e-03,-0.16,0.4,0.6
-3.644000e-03,-0.08,0.2,0.6
-3.640000e-03,-0.08,0,1
-3.636000e-03,-0.16,0.2,0.2
-3.632000e-03,-0.16,0.2,0.6
-3.628000e-03,-0.16,0.4,0.2
-3.624000e-03,-0.08,0.2,0.6
-3.620000e-03,-0.16,0.2,0.6
-3.616000e-03,-0.08,0,0.2
-3.612000e-03,-0.16,0.2,0.6
-3.608000e-03,-0.08,0.4,0.6
-3.604000e-03,-0.16,0.2,0.6
-3.600000e-03,-0.08,0.2,0.2
-3.596000e-03,-0.16,0.2,1
-3.592000e-03,-0.16,0,0.6
-3.588000e-03,-0.08,0.2,0.2
-3.584000e-03,-0.08,0.2,0.2
-3.580000e-03,-0.16,0.2,0.2
-3.576000e-03,-0.08,0.2,0.2
-3.572000e-03,-0.08,0.2,0.6
-3.568000e-03,-0.08,0.2,0.6
-3.564000e-03,-0.08,0.2,0.2
-3.560000e-03,-0.16,0.2,0.6
-3.556000e-03,-0.08,0,0.2
-3.552000e-03,-0.16,0.2,0.6
-3.548000e-03,-0.16,0.2,0.6
-3.544000e-03,-0.08,0,0.6
-3.540000e-03,-0.08,0,0.2
-3.536000e-03,-0.16,0.2,0.2
-3.532000e-03,-0.16,0.4,0.2
-3.528000e-03,-0.16,0.2,0.2
-3.524000e-03,-0.08,0.2,0.6
-3.520000e-03,-0.08,0.2,0.2
-3.516000e-03,-0.16,0.2,0.2
-3.512000e-03,-0.08,0.2,0.6
-3.508000e-03,-0.16,0.2,0.2
-3.504000e-03,-0.08,0.2,0.2
-3.500000e-03,-0.16,0.2,0.2
-3.496000e-03,-0.08,0.2,1
-3.492000e-03,-0.16,0.2,0.6
-3.488000e-03,-0.16,0.2,0.6
-3.484000e-03,-0.16,0.2,0.2
-3.480000e-03,-0.16,0.2,0.2
-3.476000e-03,-0.08,0.2,0.6
-3.472000e-03,-0.08,0.4,0.2
-3.468000e-03,-0.08,0.2,0.6
-3.464000e-03,-0.08,0.2,0.6
-3.460000e-03,-0.08,0.2,0.2
-3.456000e-03,-0.16,0.4,0.6
-3.452000e-03,-0.08,0.2,0.2
-3.448000e-03,-0.08,0.4,0.2
-3.444000e-03,-0.08,0.2,0.2
-3.440000e-03,-0.16,0.2,0.2
-3.436000e-03,-0.08,0.2,0.6
-3.432000e-03,-0.08,0.4,0.6
-3.428000e-03,-0.16,0.2,0.6
-3.424000e-03,-0.16,0.2,0.6
-3.420000e-03,-0.08,0.2,0.2
-3.416000e-03,-0.16,0.2,0.2
-3.412000e-03,-0.08,0.4,0.6
-3.408000e-03,-0.16,0.2,0.6
-3.404000e-03,-0.08,0.2,-0.2
-3.400000e-03,-0.08,0.2,0.6
-3.396000e-03,-0.08,0.2,0.2
-3.392000e-03,-0.08,0,0.2
-3.388000e-03,-0.08,0.2,0.6
-3.384000e-03,-0.08,0.2,0.6
-3.380000e-03,-0.08,0,0.2
-3.376000e-03,-0.08,0.2,0.6
-3.372000e-03,-0.16,0,0.6
-3.368000e-03,-0.08,0,0.2
-3.364000e-03,-0.08,0.2,0.2
-3.360000e-03,-0.08,0.2,0.6
-3.356000e-03,-0.16,0.2,0.2
-3.352000e-03,-0.08,0.4,0.2
-3.348000e-03,-0.16,0.2,0.2
-3.344000e-03,-0.08,0.2,0.6
-3.340000e-03,-0.08,0.2,0.2
-3.336000e-03,-0.08,0.2,0.6
-3.332000e-03,-0.08,0.2,0.6
-3.328000e-03,-0.16,0.4,0.6
-3.324000e-03,-0.16,0.4,0.2
-3.320000e-03,-0.08,0.4,0.6
-3.316000e-03,-0.16,0.2,-0.2
-3.312000e-03,-0.16,0.2,0.2
-3.308000e-03,-0.08,0.2,0.6
-3.304000e-03,-0.16,0.2,0.6
-3.300000e-03,-0.16,0.2,0.6
-3.296000e-03,-0.08,0.2,0.2
-3.292000e-03,-0.08,0.2,0.6
-3.288000e-03,-0.08,0.2,0.6
-3.284000e-03,-0.08,0,0.6
-3.280000e-03,-0.08,0.2,0.2
-3.276000e-03,-0.24,0.2,0.2
-3.272000e-03,-0.16,0.2,0.6
-3.268000e-03,-0.16,0.2,0.2
-3.264000e-03,-0.08,0.4,0.2
-3.260000e-03,-0.08,0.2,0.2
-3.256000e-03,-0.08,0.4,0.6
-3.252000e-03,-0.08,0.2,0.2
-3.248000e-03,-0.08,0.4,0.2
-3.244000e-03,-0.08,0.2,0.2
-3.240000e-03,-0.08,0.4,0.6
-3.236000e-03,-0.08,0.2,0.2
-3.232000e-03,-0.16,0.4,0.2
-3.228000e-03,0,0.2,0.2
-3.224000e-03,-0.08,0.2,0.2
-3.220000e-03,-0.08,0.4,0.2
-3.216000e-03,-0.08,0.4,0.2
-3.212000e-03,-0.08,0.4,0.6
-3.208000e-03,-0.08,0.2,0.2
-3.204000e-03,-0.08,0.2,0.6
-3.200000e-03,-0.08,0.2,0.6
-3.196000e-03,-0.08,0.2,0.6
-3.192000e-03,-0.08,0,0.6
-3.188000e-03,-0.16,0.2,0.6
-3.184000e-03,-0.08,0.2,0.2
-3.180000e-03,-0.16,0.2,0.2
-3.176000e-03,-0.08,0.2,0.6
-3.172000e-03,-0.08,0.2,0.6
-3.168000e-03,-0.08,0,0.2
-3.164000e-03,-0.16,0.4,0.6
-3.160000e-03,-0.16,0.2,0.2
-3.156000e-03,-0.16,0,0.6
-3.152000e-03,-0.08,0.2,0.6
-3.148000e-03,-0.08,0.2,0.2
-3.144000e-03,-0.16,0.2,0.6
-3.140000e-03,-0.08,0.2,0.6
-3.136000e-03,-0.08,0.2,0.6
-3.132000e-03,-0.16,0.2,0.6
-3.128000e-03,-0.16,0,0.2
-3.124000e-03,-0.08,0.2,0.6
-3.120000e-03,-0.08,0.2,-0.2
-3.116000e-03,-0.08,0.4,0.6
-3.112000e-03,-0.16,0.2,0.6
-3.108000e-03,-0.16,0.2,0.6
-3.104000e-03,-0.16,0.2,0.2
-3.100000e-03,-0.16,0.2,0.6
-3.096000e-03,-0.16,0.2,0.6
-3.092000e-03,-0.08,0.2,0.6
-3.088000e-03,-0.08,0.2,0.6
-3.084000e-03,-0.08,0.2,0.6
-3.080000e-03,-0.08,0.4,0.6
-3.076000e-03,-0.16,0.2,0.6
-3.072000e-03,-0.16,0.2,0.6
-3.068000e-03,-0.08,0.2,0.6
-3.064000e-03,-0.08,0.4,0.6
-3.060000e-03,-0.16,0.2,0.6
-3.056000e-03,0,0.2,0.2
-3.052000e-03,-0.16,0.2,0.6
-3.048000e-03,-0.08,0.2,0.2
-3.044000e-03,-0.08,0,0.6
-3.040000e-03,-0.08,0.2,0.6
-3.036000e-03,-0.08,0.2,0.2
-3.032000e-03,-0.08,0,0.2
-3.028000e-03,-0.08,0.2,0.6
-3.024000e-03,-0.16,0,0.6
-3.020000e-03,-0.08,0.2,0.2
-3.016000e-03,-0.08,0.2,0.6
-3.012000e-03,-0.16,0.2,0.6
-3.008000e-03,-0.08,0.2,0.6
-3.004000e-03,0,0.2,0.6
-3.000000e-03,-0.16,0.2,0.6
-2.996000e-03,-0.08,0.4,0.6
-2.992000e-03,-0.08,0.4,1
-2.988000e-03,-0.08,0.2,0.2
-2.984000e-03,-0.16,0.4,0.2
-2.980000e-03,-0.08,0.2,0.2
-2.976000e-03,-0.08,0,0.6
-2.972000e-03,-0.08,0.2,0.6
-2.968000e-03,-0.08,0.2,0.6
-2.964000e-03,-0.16,0.2,0.6
-2.960000e-03,-0.08,0.2,0.6
-2.956000e-03,-0.08,0.2,0.2
-2.952000e-03,-0.08,0.2,0.6
-2.948000e-03,-0.08,0.2,0.2
-2.944000e-03,-0.08,0.2,0.2
-2.940000e-03,-0.08,0.6,0.2
-2.936000e-03,-0.08,0.2,0.6
-2.932000e-03,-0.08,0.2,0.2
-2.928000e-03,-0.16,0.4,0.2
-2.924000e-03,-0.08,0.4,0.6
-2.920000e-03,-0.08,0.2,0.2
-2.916000e-03,-0.16,0.2,0.6
-2.912000e-03,-0.08,0,0.2
-2.908000e-03,-0.08,0.2,0.6
-2.904000e-03,-0.08,0.2,0.2
-2.900000e-03,-0.08,0.2,0.6
-2.896000e-03,-0.08,0.2,0.2
-2.892000e-03,-0.16,0.2,0.6
-2.888000e-03,0,0.2,0.6
-2.884000e-03,0,0.2,0.6
-2.880000e-03,-0.08,0.2,0.2
-2.876000e-03,-0.08,0.2,0.6
-2.872000e-03,0,0.2,0.6
-2.868000e-03,-0.16,0.4,0.2
-2.864000e-03,-0.08,0.2,0.6
-2.860000e-03,-0.08,0.2,0.2
-2.856000e-03,-0.08,0.2,0.6
-2.852000e-03,-0.08,0.2,0.6
-2.848000e-03,-0.08,0.2,0.2
-2.844000e-03,-0.24,0.4,0.2
-2.840000e-03,-0.08,0.2,0.6
-2.836000e-03,-0.08,0.4,0.2
-2.832000e-03,-0.08,0.2,0.2
-2.828000e-03,-0.16,0.2,0.2
-2.824000e-03,-0.08,0.2,1
-2.820000e-03,-0.16,0.2,0.2
-2.816000e-03,-0.08,0.2,0.2
-2.812000e-03,-0.16,0.4,0.2
-2.808000e-03,0,0.2,0.2
-2.804000e-03,-0.16,0.2,0.6
-2.800000e-03,-0.16,0.2,0.6
-2.796000e-03,-0.08,0.2,0.2
-2.792000e-03,-0.08,0.4,0.2
-2.788000e-03,-0.08,0.4,1
-2.784000e-03,0,0,0.2
-2.780000e-03,-0.16,0.4,0.6
-2.776000e-03,-0.16,0,0.6
-2.772000e-03,0,0.2,0.6
-2.768000e-03,-0.08,0.2,0.6
-2.764000e-03,-0.08,0.2,0.2
-2.760000e-03,-0.08,0.2,0.2
-2.756000e-03,-0.08,0,0.2
-2.752000e-03,-0.08,0.2,0.6
-2.748000e-03,-0.16,0.2,0.2
-2.744000e-03,-0.08,0.2,0.6
-2.740000e-03,-0.16,0.2,0.6
-2.736000e-03,-0.16,0.2,0.2
-2.732000e-03,-0.08,0.4,0.6
-2.728000e-03,-0.08,0,0.6
-2.724000e-03,-0.08,0.2,1
-2.720000e-03,-0.08,0.2,0.2
-2.716000e-03,-0.08,0.2,0.2
-2.712000e-03,-0.16,0.4,0.6
-2.708000e-03,-0.16,0.4,0.6
-2.704000e-03,-0.08,0.4,0.6
-2.700000e-03,-0.16,0.2,0.2
-2.696000e-03,-0.16,0.4,0.6
-2.692000e-03,-0.16,0.2,0.2
-2.688000e-03,-0.08,0.2,0.2
-2.684000e-03,-0.16,0.4,0.2
-2.680000e-03,-0.08,0.2,0.6
-2.676000e-03,-0.08,0.2,-0.2
-2.672000e-03,-0.08,0.2,0.6
-2.668000e-03,-0.08,0,0.6
-2.664000e-03,-0.08,0,0.6
-2.660000e-03,-0.16,0.2,0.6
-2.656000e-03,-0.08,0.2,0.6
-2.652000e-03,-0.16,0.4,0.6
-2.648000e-03,-0.16,0.2,0.2
-2.644000e-03,-0.08,0.2,0.2
-2.640000e-03,0,0.2,0.6
-2.636000e-03,-0.16,0.2,0.6
-2.632000e-03,-0.08,0.2,0.6
-2.628000e-03,-0.08,0.2,0.6
-2.624000e-03,-0.16,0.4,0.2
-2.620000e-03,-0.08,0.2,0.6
-2.616000e-03,-0.08,0.2,0.2
-2.612000e-03,-0.16,0.4,0.2
-2.608000e-03,-0.16,0,0.2
-2.604000e-03,-0.08,0.2,0.6
-2.600000e-03,-0.08,0.2,1
-2.596000e-03,-0.08,0.4,0.6
-2.592000e-03,-0.16,0.4,0.2
-2.588000e-03,-0.08,0.2,0.2
-2.584000e-03,-0.16,0.2,0.6
-2.580000e-03,-0.08,0.2,0.6
-2.576000e-03,-0.16,0.2,0.2
-2.572000e-03,-0.16,0.2,0.6
-2.568000e-03,-0.16,0.2,0.2
-2.564000e-03,-0.08,0.2,0.2
-2.560000e-03,-0.16,0.6,0.6
-2.556000e-03,-0.08,0.2,0.6
-2.552000e-03,-0.08,0.2,0.2
-2.548000e-03,-0.08,0.2,-0.2
-2.544000e-03,-0.08,0.4,0.6
-2.540000e-03,-0.16,0.4,0.6
-2.536000e-03,-0.16,0.2,0.2
-2.532000e-03,-0.08,0.2,0.6
-2.528000e-03,-0.08,0.2,0.2
-2.524000e-03,-0.16,0,0.6
-2.520000e-03,-0.16,0.4,0.6
-2.516000e-03,-0.16,0.4,0.6
-2.512000e-03,-0.16,0,1
-2.508000e-03,-0.08,0.2,0.6
-2.504000e-03,-0.08,0.4,0.6
-2.500000e-03,-0.16,0.2,0.2
-2.496000e-03,-0.08,0.2,0.6
-2.492000e-03,-0.16,0.2,0.2
-2.488000e-03,-0.08,0.2,0.2
-2.484000e-03,0,0.2,0.6
-2.480000e-03,-0.16,0.2,0.2
-2.476000e-03,-0.08,0.2,0.6
-2.472000e-03,-0.08,0.2,0.6
-2.468000e-03,-0.16,0.2,0.2
-2.464000e-03,-0.08,0.4,0.2
-2.460000e-03,-0.16,0.2,0.2
-2.456000e-03,-0.08,0.2,0.2
-2.452000e-03,-0.08,0.2,0.2
-2.448000e-03,-0.16,0.2,0.6
-2.444000e-03,-0.08,0.2,0.6
-2.440000e-03,-0.08,0.2,0.2
-2.436000e-03,-0.16,0.4,0.6
-2.432000e-03,-0.08,0.2,0.6
-2.428000e-03,-0.08,0,0.6
-2.424000e-03,-0.08,0.2,0.2
-2.420000e-03,0,0.2,0.6
-2.416000e-03,-0.16,0.2,1
-2.412000e-03,-0.16,0.2,0.6
-2.408000e-03,-0.08,0.2,0.6
-2.404000e-03,-0.08,0.2,1
-2.400000e-03,-0.08,0.2,0.6
-2.396000e-03,-0.08,0.4,0.2
-2.392000e-03,0,0,0.2
-2.388000e-03,-0.16,0.2,0.6
-2.384000e-03,-0.16,0.4,0.6
-2.380000e-03,-0.16,0.2,0.6
-2.376000e-03,-0.08,0.2,0.6
-2.372000e-03,-0.08,0,0.6
-2.368000e-03,-0.08,0.2,0.6
-2.364000e-03,-0.16,0.2,0.6
-2.360000e-03,-0.08,0,0.2
-2.356000e-03,-0.16,0.2,0.2
-2.352000e-03,-0.08,0.4,0.2
-2.348000e-03,-0.08,0.2,0.2
-2.344000e-03,-0.08,0.2,0.2
-2.340000e-03,-0.08,0.2,0.2
-2.336000e-03,-0.08,0.2,0.2
-2.332000e-03,-0.08,0.2,0.2
-2.328000e-03,-0.08,0.2,0.6
-2.324000e-03,-0.08,0.2,0.6
-2.320000e-03,-0.08,0.2,1
-2.316000e-03,-0.16,0.2,0.6
-2.312000e-03,-0.08,0.2,0.6
-2.308000e-03,-0.08,0.4,0.6
-2.304000e-03,-0.16,0.4,0.2
-2.300000e-03,-0.08,0.2,0.2
-2.296000e-03,-0.16,0,0.2
-2.292000e-03,-0.16,0.2,0.6
-2.288000e-03,-0.16,0.2,0.6
-2.284000e-03,-0.16,0.4,0.6
-2.280000e-03,-0.08,0.2,0.2
-2.276000e-03,-0.08,0.4,0.6
-2.272000e-03,-0.08,0.2,0.6
-2.268000e-03,-0.08,0.2,0.6
-2.264000e-03,-0.08,0.4,0.6
-2.260000e-03,-0.08,0.2,0.6
-2.256000e-03,-0.08,0.2,0.6
-2.252000e-03,-0.16,0.2,0.6
-2.248000e-03,0,0.2,0.6
-2.244000e-03,-0.08,0.2,0.6
-2.240000e-03,-0.08,0.2,0.2
-2.236000e-03,-0.16,0.2,0.6
-2.232000e-03,-0.16,0.2,0.2
-2.228000e-03,-0.08,0.4,0.6
-2.224000e-03,-0.08,0.4,0.6
-2.220000e-03,-0.16,0.2,0.2
-2.216000e-03,-0.08,0.2,0.2
-2.212000e-03,-0.08,0.4,0.6
-2.208000e-03,-0.16,0.2,0.6
-2.204000e-03,-0.08,0,0.2
-2.200000e-03,-0.08,0,0.6
-2.196000e-03,-0.08,0.2,0.2
-2.192000e-03,-0.08,0.2,0.2
-2.188000e-03,-0.16,0.2,0.6
-2.184000e-03,-0.08,0.2,0.6
-2.180000e-03,-0.08,0,0.2
-2.176000e-03,-0.08,0,0.2
-2.172000e-03,-0.16,0.2,0.2
-2.168000e-03,-0.16,0.2,-0.2
-2.164000e-03,-0.16,0.4,0.2
-2.160000e-03,-0.08,0.4,0.2
-2.156000e-03,0,0.2,0.6
-2.152000e-03,-0.08,0.2,0.2
-2.148000e-03,-0.16,0.4,0.6
-2.144000e-03,-0.08,0.2,0.6
-2.140000e-03,-0.08,0.2,0.6
-2.136000e-03,-0.16,0.2,0.6
-2.132000e-03,-0.08,0.2,0.2
-2.128000e-03,-0.16,0.2,-0.2
-2.124000e-03,-0.08,0.2,0.6
-2.120000e-03,-0.16,0.2,0.6
-2.116000e-03,0,0.4,0.2
-2.112000e-03,-0.08,0.2,0.2
-2.108000e-03,-0.08,0.2,0.6
-2.104000e-03,-0.16,0.4,0.2
-2.100000e-03,-0.08,0.2,0.2
-2.096000e-03,-0.16,0.2,0.2
-2.092000e-03,-0.08,0.2,0.2
-2.088000e-03,-0.08,0,1
-2.084000e-03,-0.08,0.2,0.2
-2.080000e-03,-0.08,0,0.6
-2.076000e-03,-0.16,0.2,0.2
-2.072000e-03,-0.08,0,0.2
-2.068000e-03,-0.16,0.2,0.6
-2.064000e-03,0,0,0.6
-2.060000e-03,-0.08,0.2,0.6
-2.056000e-03,-0.08,0.2,0.6
-2.052000e-03,-0.16,0.2,0.6
-2.048000e-03,-0.16,0.2,0.2
-2.044000e-03,-0.08,0.2,0.6
-2.040000e-03,-0.08,0.2,0.6
-2.036000e-03,-0.08,0.4,1
-2.032000e-03,-0.08,0.4,0.2
-2.028000e-03,-0.16,0.2,0.2
-2.024000e-03,-0.08,0.2,0.6
-2.020000e-03,-0.08,0.4,0.2
-2.016000e-03,0,0.4,0.6
-2.012000e-03,-0.08,0.2,0.2
-2.008000e-03,-0.08,0.2,0.6
-2.004000e-03,-0.08,0.2,0.2
-2.000000e-03,-0.08,0.2,0.2
-1.996000e-03,0,0.2,0.6
-1.992000e-03,-0.08,0.4,0.6
-1.988000e-03,-0.08,0,0.2
-1.984000e-03,-0.08,0.2,0.6
-1.980000e-03,-0.16,0,0.6
-1.976000e-03,-0.08,0.2,1
-1.972000e-03,-0.08,0.2,0.2
-1.968000e-03,-0.08,0.2,-0.2
-1.964000e-03,-0.08,0.2,0.6
-1.960000e-03,-0.08,0.2,0.6
-1.956000e-03,-0.08,0.2,0.6
-1.952000e-03,-0.08,0.2,0.2
-1.948000e-03,0,0,0.6
-1.944000e-03,-0.08,0.2,0.2
-1.940000e-03,-0.08,0.2,0.2
-1.936000e-03,-0.08,0.2,0.6
-1.932000e-03,-0.16,0.4,1
-1.928000e-03,-0.08,0.2,0.6
-1.924000e-03,-0.16,0.2,0.2
-1.920000e-03,-0.08,0.4,0.6
-1.916000e-03,-0.08,0.2,0.2
-1.912000e-03,-0.16,0.2,0.6
-1.908000e-03,-0.08,0.2,0.2
-1.904000e-03,-0.16,0,0.6
-1.900000e-03,-0.08,0.2,0.2
-1.896000e-03,-0.08,0,0.2
-1.892000e-03,-0.16,0.2,0.6
-1.888000e-03,-0.16,0.2,0.6
-1.884000e-03,-0.08,0.2,0.6
-1.880000e-03,-0.08,0.2,0.2
-1.876000e-03,-0.16,0.2,0.6
-1.872000e-03,-0.16,0.2,1
-1.868000e-03,-0.08,0.4,0.2
-1.864000e-03,-0.16,0.2,0.6
-1.860000e-03,-0.08,0.2,0.2
-1.856000e-03,-0.08,0,0.6
-1.852000e-03,-0.16,0.4,0.6
-1.848000e-03,-0.16,0.2,0.6
-1.844000e-03,0,0.2,0.2
-1.840000e-03,-0.08,0.2,0.2
-1.836000e-03,-0.08,0.2,0.6
-1.832000e-03,-0.16,0.2,0.2
-1.828000e-03,-0.16,0.2,0.6
-1.824000e-03,0,0.2,0.6
-1.820000e-03,-0.08,0.2,0.6
-1.816000e-03,-0.16,0.4,0.6
-1.812000e-03,-0.08,0.2,0.2
-1.808000e-03,-0.08,0.2,0.6
-1.804000e-03,-0.08,0.2,0.6
-1.800000e-03,-0.08,0.2,0.2
-1.796000e-03,-0.08,0.4,0.2
-1.792000e-03,-0.16,0.2,0.2
-1.788000e-03,-0.08,0.2,0.2
-1.784000e-03,-0.08,0.2,0.6
-1.780000e-03,-0.08,0.2,0.2
-1.776000e-03,-0.16,0.2,0.2
-1.772000e-03,-0.08,0.2,1
-1.768000e-03,-0.16,0.4,0.6
-1.764000e-03,-0.08,0.2,0.6
-1.760000e-03,-0.08,0.2,0.6
-1.756000e-03,-0.08,0.2,0.6
-1.752000e-03,-0.08,0.2,0.2
-1.748000e-03,-0.16,0.2,0.2
-1.744000e-03,-0.08,0.2,0.2
-1.740000e-03,-0.16,0.2,0.6
-1.736000e-03,-0.16,0.2,0.6
-1.732000e-03,-0.16,0.2,0.2
-1.728000e-03,-0.16,0.4,0.2
-1.724000e-03,-0.08,0.4,0.6
-1.720000e-03,-0.08,0.4,0.2
-1.716000e-03,0,0.2,0.6
-1.712000e-03,-0.16,0.2,0.2
-1.708000e-03,-0.08,0.4,0.2
-1.704000e-03,-0.08,0.2,0.2
-1.700000e-03,-0.08,0.2,0.6
-1.696000e-03,-0.08,0.2,0.6
-1.692000e-03,-0.08,0.2,0.6
-1.688000e-03,-0.16,0.2,0.6
-1.684000e-03,-0.16,0.2,0.6
-1.680000e-03,-0.08,0.2,0.2
-1.676000e-03,-0.16,0.2,0.2
-1.672000e-03,0,0.2,0.6
-1.668000e-03,-0.16,0.4,0.2
-1.664000e-03,-0.08,0.2,0.2
-1.660000e-03,-0.08,0.4,0.6
-1.656000e-03,-0.16,0.2,0.6
-1.652000e-03,-0.08,0.2,0.2
-1.648000e-03,-0.08,0,0.2
-1.644000e-03,-0.08,0.2,0.6
-1.640000e-03,-0.16,0,0.2
-1.636000e-03,-0.16,0.2,0.2
-1.632000e-03,-0.08,0.2,0.2
-1.628000e-03,-0.16,0.4,0.6
-1.624000e-03,-0.16,0.4,0.6
-1.620000e-03,-0.08,0,0.2
-1.616000e-03,0,0.2,0.6
-1.612000e-03,-0.08,0,0.2
-1.608000e-03,-0.16,0.2,1
-1.604000e-03,-0.16,0.4,0.6
-1.600000e-03,-0.08,0.2,0.6
-1.596000e-03,-0.08,0.2,0.6
-1.592000e-03,-0.16,0.2,0.2
-1.588000e-03,-0.16,0.2,0.6
-1.584000e-03,-0.16,0.2,0.2
-1.580000e-03,0,0,0.6
-1.576000e-03,-0.08,0.2,0.2
-1.572000e-03,-0.16,0.2,0.2
-1.568000e-03,-0.08,0.4,0.6
-1.564000e-03,-0.08,0,0.2
-1.560000e-03,-0.16,0.2,0.6
-1.556000e-03,-0.16,0.4,0.6
-1.552000e-03,-0.16,0.2,0.6
-1.548000e-03,-0.16,0.2,0.2
-1.544000e-03,-0.08,0.4,1
-1.540000e-03,-0.08,0.2,0.2
-1.536000e-03,-0.08,0.2,0.6
-1.532000e-03,-0.08,0.2,0.2
-1.528000e-03,-0.16,0.2,1
-1.524000e-03,-0.08,0.2,0.6
-1.520000e-03,-0.16,0.2,0.6
-1.516000e-03,-0.08,0.2,0.2
-1.512000e-03,-0.08,0.2,0.2
-1.508000e-03,-0.08,0.2,0.6
-1.504000e-03,-0.16,0,0.6
-1.500000e-03,-0.16,0.2,0.2
-1.496000e-03,-0.08,0.2,0.6
-1.492000e-03,-0.16,0.2,0.2
-1.488000e-03,-0.08,0.2,0.2
-1.484000e-03,-0.08,0.2,0.6
-1.480000e-03,-0.16,0.2,1
-1.476000e-03,-0.16,0.2,0.2
-1.472000e-03,0,0,0.2
-1.468000e-03,-0.16,0.2,0.2
-1.464000e-03,-0.16,0.2,0.6
-1.460000e-03,-0.16,0,0.6
-1.456000e-03,-0.16,0.2,0.2
-1.452000e-03,-0.08,0.2,0.2
-1.448000e-03,-0.08,0.2,0.6
-1.444000e-03,-0.08,0.2,0.6
-1.440000e-03,-0.08,0,0.6
-1.436000e-03,-0.16,0.2,0.6
-1.432000e-03,-0.08,0.4,0.6
-1.428000e-03,-0.08,0.2,0.6
-1.424000e-03,-0.08,0.2,0.2
-1.420000e-03,-0.16,0.2,0.6
-1.416000e-03,-0.08,0.2,0.6
-1.412000e-03,-0.08,0.4,0.2
-1.408000e-03,-0.16,0.2,0.6
-1.404000e-03,-0.16,0.2,0.6
-1.400000e-03,-0.08,0.2,0.6
-1.396000e-03,-0.08,0,0.6
-1.392000e-03,-0.08,0.4,0.6
-1.388000e-03,-0.08,0.2,0.6
-1.384000e-03,-0.16,0.2,1.4
