Model,MDO3014
Firmware Version,1.20

Waveform Type,ANALOG,,
Point Format,Y,,
Horizontal Units,s,,
Horizontal Scale,0.01,,
Horizontal Delay,0.05,,
Sample Interval,1e-06,,
Record Length,100000,,
Gating,0.0% to 100.0%,,
Probe Attenuation,1,1,1
Vertical Units,V,V,V
Vertical Offset,0,0,0
Vertical Scale,1,0.2,0.05
Vertical Position,0,-1.8,-2.34
,,,
,,,
,,,
Label,,,
TIME,CH2,CH3,CH4
1.8e-02,0.24,0.408,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.2,0.4,0.037
1.8e-02,0.2,0.4,0.035
1.8e-02,0.28,0.408,0.039
1.8e-02,0.24,0.408,0.039
1.8e-02,0.28,0.408,0.039
1.8e-02,0.24,0.4,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.4,0.039
1.8e-02,0.24,0.408,0.037
1.8e-02,0.28,0.408,0.039
1.8e-02,0.24,0.408,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.4,0.035
1.8e-02,0.24,0.408,0.039
1.8e-02,0.24,0.408,0.039
1.8e-02,0.24,0.408,0.037
1.8e-02,0.2,0.4,0.039
1.8e-02,0.2,0.408,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.24,0.4,0.039
1.8e-02,0.28,0.408,0.035
1.8e-02,0.24,0.4,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.28,0.408,0.039
1.8e-02,0.24,0.408,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.24,0.408,0.035
1.8e-02,0.2,0.408,0.039
1.8e-02,0.24,0.4,0.035
1.8e-02,0.24,0.408,0.035
1.8e-02,0.24,0.4,0.035
1.8e-02,0.2,0.4,0.037
1.8e-02,0.28,0.4,0.037
1.8e-02,0.24,0.4,0.037
1.8e-02,0.28,0.4,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.4,0.035
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.24,0.4,0.035
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.28,0.4,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.4,0.039
1.8e-02,0.24,0.408,0.037
1.8e-02,0.24,0.408,0.039
1.8e-02,0.28,0.4,0.035
1.8e-02,0.2,0.408,0.041
1.8e-02,0.24,0.408,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.28,0.408,0.039
1.8e-02,0.24,0.408,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.2,0.408,0.039
1.8e-02,0.28,0.408,0.039
1.8e-02,0.24,0.408,0.039
1.8e-02,0.24,0.4,0.035
1.8e-02,0.24,0.408,0.039
1.8e-02,0.2,0.4,0.035
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.408,0.039
1.8e-02,0.24,0.408,0.037
1.8e-02,0.2,0.408,0.037
1.8e-02,0.24,0.4,0.037
1.8e-02,0.28,0.4,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.24,0.4,0.035
1.8e-02,0.24,0.408,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.392,0.037
1.8e-02,0.24,0.4,0.037
1.8e-02,0.24,0.4,0.039
1.8e-02,0.24,0.408,0.039
1.8e-02,0.24,0.4,0.035
1.8e-02,0.2,0.408,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.2,0.4,0.037
1.8e-02,0.24,0.4,0.035
1.8e-02,0.24,0.408,0.039
1.8e-02,0.24,0.4,0.037
1.8e-02,0.24,0.4,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.4,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.4,0.039
1.8e-02,0.24,0.408,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.28,0.4,0.035
1.8e-02,0.24,0.408,0.037
1.8e-02,0.24,0.4,0.039
1.8e-02,0.28,0.4,0.037
1.8e-02,0.24,0.4,0.037
1.8e-02,0.24,0.4,0.037
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.4,0.037
1.8e-02,0.32,0.4,0.037
1.8e-02,0.28,0.4,0.037
1.8e-02,0.28,0.416,0.037
1.8e-02,0.24,0.4,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.2,0.4,0.039
1.8e-02,0.24,0.408,0.037
1.8e-02,0.24,0.4,0.039
1.8e-02,0.24,0.4,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.416,0.039
1.8e-02,0.2,0.4,0.037
1.8e-02,0.24,0.408,0.039
1.8e-02,0.28,0.4,0.037
1.8e-02,0.24,0.408,0.035
1.8e-02,0.24,0.392,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.408,0.039
1.8e-02,0.24,0.4,0.039
1.8e-02,0.24,0.408,0.037
1.8e-02,0.2,0.408,0.037
1.8e-02,0.28,0.408,0.035
1.8e-02,0.24,0.4,0.037
1.8e-02,0.24,0.408,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.4,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.24,0.4,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.4,0.037
1.8e-02,0.28,0.408,0.039
1.8e-02,0.24,0.4,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.28,0.408,0.035
1.8e-02,0.24,0.392,0.037
1.8e-02,0.24,0.416,0.039
1.8e-02,0.28,0.4,0.039
1.8e-02,0.32,0.408,0.035
1.8e-02,0.24,0.392,0.035
1.8e-02,0.24,0.408,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.2,0.4,0.037
1.8e-02,0.24,0.408,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.2,0.408,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.24,0.408,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.4,0.039
1.8e-02,0.2,0.4,0.037
1.8e-02,0.2,0.408,0.037
1.8e-02,0.2,0.4,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.24,0.4,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.32,0.408,0.035
1.8e-02,0.28,0.4,0.037
1.8e-02,0.24,0.4,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.24,0.4,0.037
1.8e-02,0.28,0.4,0.037
1.8e-02,0.24,0.4,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.24,0.4,0.037
1.8e-02,0.24,0.408,0.039
1.8e-02,0.28,0.408,0.039
1.8e-02,0.24,0.408,0.037
1.8e-02,0.24,0.4,0.037
1.8e-02,0.24,0.408,0.039
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.4,0.037
1.8e-02,0.28,0.408,0.039
1.8e-02,0.24,0.4,0.037
1.8e-02,0.24,0.408,0.033
1.8e-02,0.28,0.4,0.039
1.8e-02,0.28,0.408,0.039
1.8e-02,0.24,0.4,0.039
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.32,0.4,0.035
1.8e-02,0.24,0.408,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.24,0.408,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.24,0.408,0.039
1.8e-02,0.28,0.4,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.392,0.037
1.8e-02,0.28,0.4,0.037
1.8e-02,0.28,0.4,0.037
1.8e-02,0.24,0.4,0.037
1.8e-02,0.24,0.408,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.4,0.035
1.8e-02,0.24,0.408,0.037
1.8e-02,0.24,0.392,0.037
1.8e-02,0.28,0.408,0.035
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.4,0.037
1.8e-02,0.24,0.4,0.035
1.8e-02,0.24,0.408,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.24,0.4,0.037
1.8e-02,0.32,0.392,0.039
1.8e-02,0.28,0.4,0.035
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.4,0.035
1.8e-02,0.28,0.4,0.039
1.8e-02,0.24,0.408,0.037
1.8e-02,0.28,0.4,0.037
1.8e-02,0.28,0.408,0.035
1.8e-02,0.2,0.408,0.039
1.8e-02,0.2,0.416,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.28,0.4,0.037
1.8e-02,0.24,0.4,0.037
1.8e-02,0.24,0.4,0.037
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.408,0.039
1.8e-02,0.28,0.4,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.4,0.039
1.8e-02,0.24,0.408,0.037
1.8e-02,0.28,0.408,0.039
1.8e-02,0.24,0.4,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.24,0.4,0.041
1.8e-02,0.24,0.4,0.039
1.8e-02,0.28,0.416,0.039
1.8e-02,0.28,0.4,0.039
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.408,0.035
1.8e-02,0.28,0.408,0.035
1.8e-02,0.24,0.408,0.037
1.8e-02,0.32,0.4,0.037
1.8e-02,0.24,0.4,0.037
1.8e-02,0.24,0.408,0.039
1.8e-02,0.32,0.408,0.037
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.408,0.039
1.8e-02,0.24,0.4,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.408,0.039
1.8e-02,0.28,0.4,0.039
1.8e-02,0.24,0.408,0.039
1.8e-02,0.28,0.4,0.037
1.8e-02,0.24,0.4,0.037
1.8e-02,0.28,0.4,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.24,0.4,0.039
1.8e-02,0.24,0.4,0.037
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.408,0.039
1.8e-02,0.24,0.408,0.039
1.8e-02,0.24,0.408,0.039
1.8e-02,0.28,0.408,0.039
1.8e-02,0.24,0.408,0.033
1.8e-02,0.24,0.4,0.037
1.8e-02,0.28,0.392,0.037
1.8e-02,0.32,0.4,0.039
1.8e-02,0.28,0.4,0.039
1.8e-02,0.24,0.408,0.037
1.8e-02,0.28,0.416,0.041
1.8e-02,0.28,0.4,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.408,0.039
1.8e-02,0.24,0.408,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.24,0.4,0.037
1.8e-02,0.24,0.4,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.28,0.4,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.28,0.408,0.039
1.8e-02,0.24,0.392,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.4,0.039
1.8e-02,0.24,0.408,0.039
1.8e-02,0.24,0.4,0.037
1.8e-02,0.24,0.4,0.037
1.8e-02,0.28,0.408,0.035
1.8e-02,0.24,0.408,0.039
1.8e-02,0.28,0.4,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.408,0.039
1.8e-02,0.24,0.408,0.037
1.8e-02,0.28,0.4,0.037
1.8e-02,0.28,0.4,0.037
1.8e-02,0.24,0.4,0.035
1.8e-02,0.28,0.4,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.24,0.408,0.037
1.8e-02,0.28,0.408,0.039
1.8e-02,0.24,0.408,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.4,0.037
1.8e-02,0.28,0.408,0.039
1.8e-02,0.24,0.408,0.037
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.4,0.037
1.8e-02,0.32,0.408,0.037
1.8e-02,0.32,0.408,0.039
1.8e-02,0.32,0.4,0.039
1.8e-02,0.24,0.392,0.039
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.408,0.039
1.8e-02,0.32,0.408,0.039
1.8e-02,0.24,0.4,0.039
1.8e-02,0.32,0.408,0.037
1.8e-02,0.28,0.408,0.039
1.8e-02,0.2,0.408,0.039
1.8e-02,0.24,0.4,0.037
1.8e-02,0.28,0.416,0.037
1.8e-02,0.24,0.408,0.039
1.8e-02,0.32,0.408,0.037
1.8e-02,0.24,0.408,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.2,0.408,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.24,0.4,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.28,0.408,0.039
1.8e-02,0.32,0.408,0.039
1.8e-02,0.28,0.4,0.039
1.8e-02,0.28,0.4,0.037
1.8e-02,0.28,0.408,0.039
1.8e-02,0.2,0.4,0.037
1.8e-02,0.24,0.408,0.039
1.8e-02,0.24,0.4,0.037
1.8e-02,0.24,0.408,0.039
1.8e-02,0.2,0.408,0.039
1.8e-02,0.24,0.408,0.035
1.8e-02,0.28,0.4,0.037
1.8e-02,0.24,0.4,0.035
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.4,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.4,0.037
1.8e-02,0.24,0.4,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.4,0.039
1.8e-02,0.32,0.408,0.035
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.24,0.408,0.035
1.8e-02,0.24,0.408,0.039
1.8e-02,0.28,0.392,0.035
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.4,0.037
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.4,0.039
1.8e-02,0.32,0.4,0.039
1.8e-02,0.24,0.4,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.4,0.035
1.8e-02,0.24,0.408,0.039
1.8e-02,0.28,0.4,0.037
1.8e-02,0.24,0.392,0.039
1.8e-02,0.24,0.408,0.039
1.8e-02,0.28,0.416,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.24,0.4,0.037
1.8e-02,0.28,0.408,0.039
1.8e-02,0.24,0.408,0.039
1.8e-02,0.24,0.408,0.037
1.8e-02,0.24,0.392,0.037
1.8e-02,0.28,0.4,0.037
1.8e-02,0.24,0.408,0.039
1.8e-02,0.28,0.408,0.035
1.8e-02,0.28,0.4,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.32,0.408,0.037
1.8e-02,0.28,0.4,0.037
1.8e-02,0.32,0.408,0.035
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.392,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.4,0.037
1.8e-02,0.28,0.4,0.037
1.8e-02,0.28,0.408,0.035
1.8e-02,0.28,0.408,0.035
1.8e-02,0.28,0.4,0.039
1.8e-02,0.28,0.408,0.039
1.8e-02,0.24,0.4,0.037
1.8e-02,0.28,0.4,0.037
1.8e-02,0.24,0.4,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.28,0.392,0.037
1.8e-02,0.28,0.408,0.039
1.8e-02,0.24,0.408,0.039
1.8e-02,0.24,0.4,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.28,0.408,0.041
1.8e-02,0.24,0.4,0.037
1.8e-02,0.28,0.416,0.039
1.8e-02,0.28,0.4,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.28,0.408,0.035
1.8e-02,0.32,0.4,0.037
1.8e-02,0.28,0.4,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.4,0.037
1.8e-02,0.32,0.4,0.039
1.8e-02,0.32,0.4,0.039
1.8e-02,0.28,0.4,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.32,0.408,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.36,0.408,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.28,0.4,0.035
1.8e-02,0.32,0.4,0.035
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.408,0.039
1.8e-02,0.24,0.392,0.039
1.8e-02,0.32,0.4,0.039
1.8e-02,0.24,0.408,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.28,0.4,0.037
1.8e-02,0.28,0.4,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.4,0.035
1.8e-02,0.28,0.4,0.037
1.8e-02,0.32,0.4,0.039
1.8e-02,0.24,0.416,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.4,0.037
1.8e-02,0.28,0.408,0.039
1.8e-02,0.24,0.408,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.32,0.408,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.28,0.392,0.039
1.8e-02,0.32,0.408,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.32,0.416,0.039
1.8e-02,0.24,0.4,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.4,0.037
1.8e-02,0.28,0.408,0.035
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.28,0.4,0.039
1.8e-02,0.24,0.408,0.039
1.8e-02,0.24,0.4,0.039
1.8e-02,0.24,0.4,0.037
1.8e-02,0.32,0.4,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.28,0.4,0.039
1.8e-02,0.24,0.408,0.033
1.8e-02,0.28,0.4,0.039
1.8e-02,0.28,0.4,0.039
1.8e-02,0.32,0.4,0.039
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.4,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.408,0.039
1.8e-02,0.28,0.408,0.039
1.8e-02,0.24,0.4,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.24,0.4,0.039
1.8e-02,0.32,0.408,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.4,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.32,0.4,0.037
1.8e-02,0.24,0.4,0.039
1.8e-02,0.32,0.408,0.039
1.8e-02,0.28,0.408,0.039
1.8e-02,0.24,0.416,0.039
1.8e-02,0.28,0.4,0.039
1.8e-02,0.24,0.4,0.037
1.8e-02,0.32,0.408,0.037
1.8e-02,0.28,0.4,0.035
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.4,0.039
1.8e-02,0.28,0.4,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.28,0.4,0.037
1.8e-02,0.28,0.4,0.037
1.8e-02,0.24,0.4,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.408,0.039
1.8e-02,0.28,0.4,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.32,0.408,0.037
1.8e-02,0.24,0.392,0.039
1.8e-02,0.32,0.408,0.039
1.8e-02,0.28,0.4,0.035
1.8e-02,0.28,0.416,0.037
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.32,0.4,0.037
1.8e-02,0.28,0.4,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.28,0.392,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.24,0.4,0.037
1.8e-02,0.24,0.408,0.039
1.8e-02,0.24,0.4,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.4,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.24,0.408,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.24,0.408,0.039
1.8e-02,0.28,0.4,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.24,0.4,0.039
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.392,0.037
1.8e-02,0.32,0.408,0.039
1.8e-02,0.24,0.408,0.037
1.8e-02,0.36,0.4,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.24,0.408,0.041
1.8e-02,0.28,0.408,0.035
1.8e-02,0.28,0.416,0.037
1.8e-02,0.28,0.4,0.037
1.8e-02,0.32,0.408,0.037
1.8e-02,0.32,0.4,0.037
1.8e-02,0.24,0.4,0.039
1.8e-02,0.28,0.4,0.041
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.4,0.039
1.8e-02,0.24,0.4,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.408,0.039
1.8e-02,0.2,0.4,0.037
1.8e-02,0.28,0.408,0.039
1.8e-02,0.32,0.392,0.035
1.8e-02,0.28,0.4,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.32,0.4,0.037
1.8e-02,0.28,0.4,0.035
1.8e-02,0.28,0.408,0.035
1.8e-02,0.28,0.4,0.037
1.8e-02,0.24,0.4,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.32,0.4,0.035
1.8e-02,0.32,0.4,0.039
1.8e-02,0.24,0.4,0.037
1.8e-02,0.24,0.4,0.039
1.8e-02,0.28,0.408,0.039
1.8e-02,0.32,0.392,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.32,0.408,0.035
1.8e-02,0.28,0.4,0.039
1.8e-02,0.24,0.4,0.039
1.8e-02,0.28,0.4,0.035
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.32,0.408,0.039
1.8e-02,0.32,0.408,0.039
1.8e-02,0.28,0.408,0.039
1.8e-02,0.24,0.408,0.035
1.8e-02,0.24,0.408,0.035
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.4,0.041
1.8e-02,0.28,0.4,0.039
1.8e-02,0.32,0.408,0.037
1.8e-02,0.32,0.4,0.039
1.8e-02,0.24,0.4,0.039
1.8e-02,0.28,0.4,0.039
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.4,0.039
1.8e-02,0.28,0.4,0.039
1.8e-02,0.24,0.4,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.4,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.32,0.4,0.039
1.8e-02,0.32,0.4,0.037
1.8e-02,0.28,0.4,0.037
1.8e-02,0.32,0.408,0.037
1.8e-02,0.32,0.408,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.4,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.4,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.4,0.037
1.8e-02,0.32,0.408,0.039
1.8e-02,0.28,0.408,0.035
1.8e-02,0.24,0.408,0.037
1.8e-02,0.28,0.4,0.035
1.8e-02,0.32,0.4,0.033
1.8e-02,0.24,0.4,0.037
1.8e-02,0.28,0.4,0.037
1.8e-02,0.24,0.408,0.035
1.8e-02,0.28,0.392,0.039
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.32,0.4,0.039
1.8e-02,0.28,0.416,0.039
1.8e-02,0.28,0.4,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.32,0.4,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.32,0.408,0.037
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.4,0.037
1.8e-02,0.28,0.408,0.039
1.8e-02,0.32,0.408,0.037
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.408,0.035
1.8e-02,0.28,0.408,0.039
1.8e-02,0.24,0.4,0.037
1.8e-02,0.24,0.4,0.039
1.8e-02,0.28,0.408,0.035
1.8e-02,0.28,0.392,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.32,0.408,0.039
1.8e-02,0.32,0.408,0.037
1.8e-02,0.28,0.4,0.037
1.8e-02,0.24,0.408,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.32,0.408,0.037
1.8e-02,0.32,0.408,0.037
1.8e-02,0.28,0.4,0.039
1.8e-02,0.24,0.4,0.037
1.8e-02,0.32,0.408,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.28,0.408,0.037
1.8e-02,0.32,0.416,0.039
1.8e-02,0.32,0.408,0.037
1.8e-02,0.28,0.408,0.035
1.8e-02,0.32,0.4,0.037
1.8e-02,0.28,0.392,0.039
1.8e-02,0.24,0.4,0.035
1.8e-02,0.28,0.4,0.039
1.8e-02,0.32,0.4,0.037
1.8e-02,0.32,0.4,0.039
1.8e-02,0.24,0.416,0.037
1.8e-02,0.28,0.4,0.037
1.8e-02,0.32,0.408,0.037
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.32,0.408,0.039
1.8e-02,0.28,0.408,0.037
1.8e-02,0.32,0.408,0.037
1.8e-02,0.32,0.408,0.039
1.8e-02,0.32,0.408,0.039
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.4,0.039
1.8e-02,0.28,0.408,0.039
1.8e-02,0.28,0.4,0.039
1.8e-02,0.28,0.408,0.039
