Model,MDO3014
Firmware Version,1.20

Waveform Type,ANALOG,,
1.3e-02,0.04,0.264,1.45
1.3e-02,0.08,0.256,1.45
1.3e-02,0.04,0.256,1.47
1.3e-02,0.04,0.256,1.45
1.3e-02,0.04,0.256,1.47
1.3e-02,0.08,0.248,1.45
1.3e-02,0.08,0.264,1.47
1.3e-02,0.08,0.248,1.49
1.3e-02,0.04,0.248,1.47
1.3e-02,0.08,0.264,1.45
1.3e-02,0.04,0.256,1.47
1.3e-02,0.08,0.256,1.47
1.3e-02,0.04,0.256,1.47
1.3e-02,0.08,0.248,1.49
1.3e-02,0.08,0.256,1.45
1.3e-02,0.04,0.248,1.45
1.3e-02,0.04,0.256,1.47
1.3e-02,0.08,0.248,1.47
1.3e-02,0.04,0.256,1.47
1.3e-02,0.08,0.264,1.45
1.3e-02,0.08,0.248,1.47
1.3e-02,0.04,0.264,1.47
1.3e-02,0.08,0.256,1.45
1.3e-02,0.04,0.256,1.47
1.3e-02,0.04,0.256,1.47
1.3e-02,0.04,0.248,1.49
1.3e-02,0.08,0.248,1.47
1.3e-02,0.08,0.248,1.49
1.3e-02,0,0.256,1.47
1.3e-02,0.04,0.256,1.47
1.3e-02,0.04,0.248,1.49
1.3e-02,0.08,0.256,1.45
1.3e-02,0.08,0.264,1.47
1.3e-02,0.08,0.264,1.47
1.3e-02,0.08,0.264,1.47
1.3e-02,0.04,0.264,1.47
1.3e-02,0.08,0.256,1.49
1.3e-02,0.04,0.256,1.45
1.3e-02,0.08,0.256,1.49
1.3e-02,0.04,0.264,1.47
1.3e-02,0.08,0.264,1.47
1.3e-02,0.08,0.256,1.47
1.3e-02,0.08,0.256,1.47
1.3e-02,0.08,0.248,1.47
1.3e-02,0.04,0.248,1.49
1.3e-02,0,0.248,1.49
1.3e-02,0.04,0.248,1.47
1.3e-02,0,0.256,1.45
1.3e-02,0.08,0.248,1.47
1.3e-02,0.08,0.264,1.45
1.3e-02,0,0.256,1.49
1.3e-02,0.04,0.256,1.47
1.3e-02,0.08,0.256,1.47
1.3e-02,0.04,0.248,1.47
1.3e-02,0.08,0.256,1.47
1.3e-02,0,0.256,1.45
1.3e-02,0.04,0.248,1.45
1.3e-02,0.04,0.256,1.47
1.3e-02,0.04,0.256,1.45
1.3e-02,0.08,0.248,1.49
1.3e-02,0.08,0.248,1.47
1.3e-02,0.08,0.256,1.45
1.3e-02,0.08,0.248,1.47
1.3e-02,0.04,0.248,1.49
1.3e-02,0.08,0.248,1.47
1.3e-02,0.04,0.256,1.47
1.3e-02,0.08,0.256,1.45
1.3e-02,0.04,0.248,1.47
1.3e-02,0.08,0.248,1.47
1.3e-02,0.08,0.248,1.45
1.3e-02,0.08,0.248,1.49
1.3e-02,0.04,0.248,1.51
1.3e-02,0.04,0.256,1.49
1.3e-02,0.04,0.248,1.47
1.3e-02,0.04,0.256,1.47
1.3e-02,0.08,0.256,1.47
1.3e-02,0.04,0.256,1.47
1.3e-02,0.08,0.256,1.45
1.3e-02,0.04,0.256,1.47
1.3e-02,0.04,0.256,1.47
1.3e-02,0.08,0.256,1.47
1.3e-02,0.08,0.264,1.45
1.3e-02,0.04,0.256,1.45
1.3e-02,0.08,0.256,1.47
1.3e-02,0.08,0.248,1.49
1.3e-02,0.08,0.264,1.49
1.3e-02,0.08,0.256,1.49
1.3e-02,0,0.256,1.49
1.3e-02,0.08,0.256,1.49
1.3e-02,0.08,0.264,1.47
1.3e-02,0.04,0.256,1.47
1.3e-02,0.12,0.256,1.47
1.3e-02,0.08,0.264,1.47
1.3e-02,0.04,0.256,1.47
1.3e-02,0.08,0.256,1.45
1.3e-02,0.04,0.256,1.49
1.3e-02,0.08,0.256,1.47
1.3e-02,0.04,0.256,1.49
1.3e-02,0.12,0.256,1.45
1.3e-02,0.04,0.256,1.47
1.3e-02,0.08,0.256,1.47
1.3e-02,0.08,0.248,1.49
1.3e-02,0.08,0.256,1.47
1.3e-02,0.12,0.256,1.45
1.3e-02,0.12,0.248,1.47
1.3e-02,0.08,0.256,1.49
1.3e-02,0.08,0.256,1.47
1.3e-02,0.08,0.256,1.47
1.3e-02,0.08,0.248,1.47
1.3e-02,0.08,0.256,1.47
1.3e-02,0.08,0.256,1.49
1.3e-02,0.08,0.256,1.45
1.3e-02,0.08,0.264,1.47
1.3e-02,0.08,0.256,1.47
1.3e-02,0.08,0.264,1.49
1.3e-02,0.08,0.248,1.47
1.3e-02,0.08,0.256,1.49
1.3e-02,0.12,0.256,1.47
1.3e-02,0.08,0.248,1.47
1.3e-02,0.08,0.256,1.49
1.3e-02,0.04,0.264,1.47
1.3e-02,0.08,0.256,1.47
1.3e-02,0.08,0.248,1.47
1.3e-02,0,0.256,1.47
1.3e-02,0.12,0.256,1.47
1.3e-02,0.12,0.264,1.47
1.3e-02,0.08,0.248,1.47
1.3e-02,0.08,0.256,1.45
1.3e-02,0.04,0.264,1.47
1.3e-02,0.04,0.264,1.47
1.3e-02,0.08,0.256,1.47
1.3e-02,0.08,0.248,1.49
1.3e-02,0.08,0.256,1.49
1.3e-02,0.08,0.256,1.47
1.3e-02,0.08,0.256,1.49
1.3e-02,0.12,0.256,1.47
1.3e-02,0.04,0.256,1.49
1.3e-02,0.04,0.248,1.49
1.3e-02,0.08,0.256,1.47
1.3e-02,0.12,0.256,1.47
1.3e-02,0.08,0.264,1.45
1.3e-02,0.04,0.256,1.47
1.3e-02,0.08,0.256,1.47
1.3e-02,0.12,0.248,1.47
1.3e-02,0.08,0.248,1.45
1.3e-02,0.12,0.264,1.47
1.3e-02,0.08,0.256,1.47
1.3e-02,0.08,0.256,1.45
1.3e-02,0.12,0.248,1.47
1.3e-02,0.12,0.256,1.49
1.3e-02,0.04,0.256,1.49
1.3e-02,0.12,0.256,1.49
1.3e-02,0.08,0.256,1.45
1.3e-02,0.08,0.248,1.47
1.3e-02,0.08,0.248,1.47
1.3e-02,0.12,0.256,1.45
1.3e-02,0.08,0.256,1.49
1.3e-02,0.08,0.256,1.45
1.3e-02,0.04,0.256,1.47
1.3e-02,0.12,0.256,1.49
1.3e-02,0.12,0.256,1.45
1.3e-02,0.08,0.264,1.49
1.3e-02,0.12,0.248,1.49
1.3e-02,0.08,0.256,1.49
1.3e-02,0.04,0.256,1.49
1.3e-02,0.08,0.256,1.47
1.3e-02,0.08,0.256,1.49
1.3e-02,0.12,0.256,1.49
1.3e-02,0.08,0.256,1.47
1.3e-02,0.08,0.264,1.47
1.3e-02,0.08,0.248,1.49
1.3e-02,0.08,0.256,1.49
1.3e-02,0.04,0.256,1.49
1.3e-02,0.12,0.256,1.47
1.3e-02,0.08,0.256,1.49
1.3e-02,0.12,0.264,1.47
1.3e-02,0.12,0.264,1.47
1.3e-02,0.12,0.256,1.51
1.3e-02,0.08,0.264,1.49
1.3e-02,0.12,0.264,1.49
1.3e-02,0.08,0.256,1.49
1.3e-02,0.08,0.256,1.51
1.3e-02,0.08,0.256,1.47
1.3e-02,0.08,0.248,1.47
1.3e-02,0.08,0.256,1.47
1.3e-02,0.08,0.264,1.47
1.3e-02,0.08,0.256,1.49
1.3e-02,0.12,0.256,1.47
1.3e-02,0.08,0.264,1.49
1.3e-02,0.08,0.248,1.49
1.3e-02,0.08,0.256,1.49
1.3e-02,0.08,0.264,1.49
1.3e-02,0.04,0.256,1.49
1.3e-02,0.04,0.256,1.49
1.3e-02,0.12,0.264,1.47
1.3e-02,0.08,0.256,1.47
1.3e-02,0.08,0.256,1.47
1.3e-02,0.08,0.264,1.47
1.3e-02,0.08,0.256,1.49
1.3e-02,0.08,0.256,1.51
1.3e-02,0.12,0.256,1.49
1.3e-02,0.12,0.256,1.51
1.3e-02,0.12,0.248,1.47
1.3e-02,0.12,0.256,1.47
1.3e-02,0.08,0.256,1.49
1.3e-02,0.08,0.264,1.49
1.3e-02,0.08,0.256,1.47
1.3e-02,0.12,0.264,1.47
1.3e-02,0.08,0.248,1.45
1.3e-02,0.08,0.256,1.49
1.3e-02,0.08,0.264,1.49
1.3e-02,0.12,0.248,1.51
1.3e-02,0.12,0.264,1.49
1.3e-02,0.08,0.256,1.49
1.3e-02,0.08,0.256,1.49
1.3e-02,0.08,0.256,1.49
1.3e-02,0.08,0.248,1.47
1.3e-02,0.12,0.256,1.47
1.3e-02,0.12,0.256,1.47
1.3e-02,0.08,0.264,1.47
1.3e-02,0.08,0.264,1.49
1.3e-02,0.12,0.256,1.51
1.3e-02,0.12,0.256,1.49
1.3e-02,0.08,0.248,1.49
1.3e-02,0.12,0.264,1.49
1.3e-02,0.12,0.256,1.49
1.3e-02,0.08,0.248,1.47
1.3e-02,0.08,0.264,1.47
1.3e-02,0.12,0.256,1.47
1.3e-02,0.08,0.256,1.49
1.3e-02,0.12,0.256,1.49
1.3e-02,0.08,0.264,1.47
1.3e-02,0.08,0.256,1.49
1.3e-02,0.12,0.256,1.49
1.3e-02,0.08,0.256,1.47
1.3e-02,0.08,0.256,1.49
1.3e-02,0.08,0.248,1.49
1.3e-02,0.12,0.248,1.47
1.3e-02,0.12,0.256,1.47
1.3e-02,0.16,0.264,1.49
1.3e-02,0.08,0.256,1.47
1.3e-02,0.08,0.264,1.49
1.3e-02,0.08,0.256,1.47
1.3e-02,0.08,0.256,1.49
1.3e-02,0.08,0.256,1.49
1.3e-02,0.12,0.256,1.47
1.3e-02,0.04,0.264,1.47
1.3e-02,0.08,0.264,1.49
1.3e-02,0.08,0.264,1.47
1.3e-02,0.08,0.256,1.47
1.3e-02,0.08,0.256,1.49
1.3e-02,0.08,0.264,1.51
1.3e-02,0.08,0.256,1.47
1.3e-02,0.12,0.256,1.49
1.3e-02,0.12,0.256,1.49
1.3e-02,0.12,0.264,1.49
1.3e-02,0.08,0.256,1.49
1.3e-02,0.08,0.256,1.49
1.3e-02,0.12,0.248,1.49
1.3e-02,0.08,0.264,1.51
1.3e-02,0.08,0.264,1.49
1.3e-02,0.12,0.256,1.49
1.3e-02,0.08,0.264,1.49
1.3e-02,0.12,0.272,1.47
1.3e-02,0.12,0.256,1.47
1.3e-02,0.12,0.256,1.51
1.3e-02,0.12,0.256,1.49
1.3e-02,0.08,0.256,1.49
1.3e-02,0.12,0.256,1.49
1.3e-02,0.12,0.264,1.47
1.3e-02,0.12,0.264,1.51
1.3e-02,0.12,0.256,1.49
1.3e-02,0.12,0.256,1.49
1.3e-02,0.08,0.256,1.49
1.3e-02,0.08,0.264,1.47
1.3e-02,0.12,0.256,1.49
1.3e-02,0.08,0.264,1.51
1.3e-02,0.08,0.248,1.47
1.3e-02,0.08,0.264,1.51
1.3e-02,0.12,0.256,1.49
1.3e-02,0.12,0.256,1.49
1.3e-02,0.12,0.256,1.47
1.3e-02,0.12,0.256,1.47
1.3e-02,0.12,0.264,1.47
1.3e-02,0.12,0.256,1.49
1.3e-02,0.16,0.264,1.49
1.3e-02,0.04,0.256,1.51
1.3e-02,0.12,0.256,1.51
1.3e-02,0.12,0.256,1.49
1.3e-02,0.12,0.256,1.47
1.3e-02,0.12,0.256,1.49
1.3e-02,0.08,0.264,1.49
1.3e-02,0.08,0.256,1.49
1.3e-02,0.08,0.264,1.49
1.3e-02,0.12,0.264,1.49
1.3e-02,0.08,0.264,1.51
1.3e-02,0.08,0.256,1.47
1.3e-02,0.08,0.264,1.49
1.3e-02,0.12,0.264,1.47
1.3e-02,0.12,0.264,1.45
1.3e-02,0.12,0.256,1.49
1.3e-02,0.08,0.248,1.47
1.3e-02,0.08,0.256,1.49
1.3e-02,0.12,0.264,1.49
1.3e-02,0.16,0.256,1.49
1.3e-02,0.12,0.264,1.49
1.3e-02,0.12,0.264,1.49
1.3e-02,0.08,0.264,1.49
1.3e-02,0.08,0.256,1.51
1.3e-02,0.08,0.264,1.47
1.3e-02,0.12,0.256,1.47
1.3e-02,0.12,0.264,1.49
1.3e-02,0.08,0.264,1.51
1.3e-02,0.12,0.256,1.51
1.3e-02,0.12,0.256,1.49
1.3e-02,0.08,0.256,1.51
1.3e-02,0.12,0.264,1.49
1.3e-02,0.04,0.256,1.49
1.3e-02,0.12,0.264,1.51
1.3e-02,0.12,0.256,1.47
1.3e-02,0.08,0.256,1.49
1.3e-02,0.12,0.264,1.49
1.3e-02,0.12,0.264,1.49
1.3e-02,0.08,0.256,1.49
1.3e-02,0.08,0.256,1.47
1.3e-02,0.12,0.256,1.47
1.3e-02,0.12,0.256,1.49
1.3e-02,0.08,0.264,1.49
1.3e-02,0.08,0.256,1.47
1.3e-02,0.08,0.256,1.49
1.3e-02,0.12,0.264,1.49
1.3e-02,0.12,0.256,1.47
1.3e-02,0.12,0.264,1.47
1.3e-02,0.12,0.264,1.49
1.3e-02,0.12,0.248,1.49
1.3e-02,0.08,0.256,1.49
1.3e-02,0.12,0.256,1.49
1.3e-02,0.12,0.264,1.49
1.3e-02,0.08,0.256,1.49
1.3e-02,0.12,0.264,1.51
1.3e-02,0.12,0.256,1.49
1.3e-02,0.08,0.264,1.49
1.3e-02,0.08,0.256,1.51
1.3e-02,0.12,0.256,1.45
1.3e-02,0.12,0.264,1.49
1.3e-02,0.08,0.264,1.49
1.3e-02,0.08,0.256,1.49
1.3e-02,0.12,0.256,1.49
1.3e-02,0.12,0.256,1.47
1.3e-02,0.12,0.256,1.49
1.3e-02,0.08,0.264,1.49
1.3e-02,0.08,0.264,1.49
1.3e-02,0.12,0.264,1.49
1.3e-02,0.08,0.264,1.47
1.3e-02,0.16,0.264,1.49
1.3e-02,0.12,0.248,1.51
1.3e-02,0.12,0.248,1.51
1.3e-02,0.12,0.264,1.49
1.3e-02,0.12,0.264,1.47
1.3e-02,0.08,0.248,1.51
1.3e-02,0.12,0.256,1.47
1.3e-02,0.12,0.264,1.51
1.3e-02,0.12,0.256,1.47
1.3e-02,0.16,0.264,1.51
1.3e-02,0.12,0.264,1.49
1.3e-02,0.12,0.264,1.49
1.3e-02,0.12,0.264,1.49
1.3e-02,0.16,0.256,1.49
1.3e-02,0.12,0.264,1.51
1.3e-02,0.12,0.256,1.49
1.3e-02,0.12,0.256,1.51
1.3e-02,0.12,0.264,1.49
1.3e-02,0.12,0.264,1.49
1.3e-02,0.12,0.256,1.49
1.3e-02,0.12,0.256,1.47
1.3e-02,0.12,0.264,1.51
1.3e-02,0.08,0.256,1.49
1.3e-02,0.12,0.264,1.49
1.3e-02,0.12,0.264,1.49
1.3e-02,0.12,0.264,1.49
1.3e-02,0.08,0.264,1.49
1.3e-02,0.12,0.256,1.51
1.3e-02,0.12,0.256,1.47
1.3e-02,0.16,0.264,1.49
1.3e-02,0.08,0.256,1.49
1.3e-02,0.12,0.264,1.49
1.3e-02,0.12,0.256,1.51
1.3e-02,0.16,0.256,1.49
1.3e-02,0.16,0.272,1.49
1.3e-02,0.12,0.264,1.49
1.3e-02,0.12,0.264,1.51
1.3e-02,0.12,0.264,1.53
1.3e-02,0.12,0.256,1.49
1.3e-02,0.12,0.264,1.51
1.3e-02,0.12,0.256,1.47
1.3e-02,0.12,0.256,1.49
1.3e-02,0.12,0.256,1.51
1.3e-02,0.12,0.264,1.51
1.3e-02,0.12,0.256,1.49
1.3e-02,0.12,0.256,1.49
1.3e-02,0.16,0.256,1.51
1.3e-02,0.16,0.248,1.47
1.3e-02,0.12,0.264,1.51
1.3e-02,0.12,0.264,1.51
1.3e-02,0.12,0.264,1.49
1.3e-02,0.12,0.264,1.49
1.3e-02,0.12,0.256,1.49
1.3e-02,0.12,0.256,1.51
1.3e-02,0.12,0.256,1.49
1.3e-02,0.08,0.256,1.51
1.3e-02,0.08,0.264,1.47
1.3e-02,0.16,0.256,1.51
1.3e-02,0.12,0.272,1.49
1.3e-02,0.16,0.264,1.51
1.3e-02,0.12,0.264,1.49
1.3e-02,0.12,0.264,1.51
1.3e-02,0.16,0.264,1.51
1.3e-02,0.12,0.256,1.51
1.3e-02,0.16,0.264,1.53
1.3e-02,0.12,0.264,1.47
1.3e-02,0.16,0.264,1.51
1.3e-02,0.16,0.264,1.51
1.3e-02,0.12,0.256,1.51
1.3e-02,0.16,0.248,1.47
1.3e-02,0.12,0.264,1.49
1.3e-02,0.12,0.264,1.51
1.3e-02,0.12,0.256,1.51
1.3e-02,0.08,0.256,1.51
1.3e-02,0.12,0.264,1.49
1.3e-02,0.16,0.256,1.49
1.3e-02,0.16,0.264,1.51
1.3e-02,0.12,0.264,1.51
1.3e-02,0.16,0.264,1.49
1.3e-02,0.12,0.264,1.51
1.3e-02,0.08,0.256,1.53
1.3e-02,0.12,0.264,1.49
1.3e-02,0.16,0.256,1.51
1.3e-02,0.12,0.264,1.51
1.3e-02,0.12,0.264,1.51
1.3e-02,0.12,0.264,1.51
1.3e-02,0.12,0.272,1.51
1.3e-02,0.12,0.248,1.49
1.3e-02,0.2,0.256,1.51
1.3e-02,0.08,0.264,1.51
1.3e-02,0.12,0.264,1.49
1.3e-02,0.12,0.256,1.49
1.3e-02,0.12,0.264,1.51
1.3e-02,0.12,0.264,1.51
1.3e-02,0.16,0.264,1.49
1.3e-02,0.12,0.264,1.51
1.3e-02,0.12,0.264,1.49
1.3e-02,0.12,0.264,1.51
1.3e-02,0.16,0.264,1.51
1.3e-02,0.12,0.272,1.51
1.3e-02,0.16,0.264,1.51
1.3e-02,0.16,0.264,1.53
1.3e-02,0.08,0.256,1.51
1.3e-02,0.12,0.264,1.51
1.3e-02,0.12,0.256,1.51
1.3e-02,0.16,0.264,1.51
1.3e-02,0.12,0.256,1.51
1.3e-02,0.12,0.264,1.51
1.3e-02,0.12,0.256,1.51
1.3e-02,0.12,0.256,1.51
1.3e-02,0.16,0.264,1.51
1.3e-02,0.12,0.272,1.51
1.3e-02,0.12,0.264,1.51
1.3e-02,0.12,0.264,1.51
1.3e-02,0.12,0.256,1.53
1.3e-02,0.12,0.256,1.51
1.3e-02,0.12,0.264,1.51
1.3e-02,0.12,0.256,1.49
1.3e-02,0.12,0.256,1.51
1.3e-02,0.12,0.256,1.51
1.3e-02,0.16,0.264,1.51
1.3e-02,0.16,0.264,1.53
1.3e-02,0.12,0.256,1.51
1.3e-02,0.12,0.256,1.51
1.3e-02,0.16,0.264,1.51
1.3e-02,0.16,0.264,1.51
1.3e-02,0.12,0.264,1.51
1.3e-02,0.12,0.264,1.51
1.3e-02,0.16,0.264,1.51
1.3e-02,0.16,0.264,1.49
1.3e-02,0.12,0.264,1.51
1.3e-02,0.16,0.264,1.51
1.3e-02,0.12,0.264,1.53
1.3e-02,0.16,0.264,1.51
1.3e-02,0.16,0.264,1.51
1.3e-02,0.12,0.264,1.51
1.3e-02,0.16,0.264,1.51
1.3e-02,0.12,0.264,1.53
1.3e-02,0.16,0.264,1.51
1.3e-02,0.12,0.264,1.51
1.3e-02,0.12,0.264,1.49
1.3e-02,0.16,0.264,1.53
1.3e-02,0.16,0.264,1.53
1.3e-02,0.16,0.264,1.51
1.3e-02,0.16,0.256,1.51
1.3e-02,0.12,0.264,1.51
1.3e-02,0.12,0.264,1.49
1.3e-02,0.12,0.264,1.51
1.3e-02,0.12,0.264,1.51
1.3e-02,0.12,0.264,1.55
1.3e-02,0.12,0.264,1.51
1.3e-02,0.16,0.272,1.51
1.3e-02,0.16,0.256,1.53
1.3e-02,0.12,0.264,1.53
1.3e-02,0.12,0.264,1.51
1.3e-02,0.12,0.272,1.51
1.3e-02,0.16,0.272,1.53
1.3e-02,0.12,0.256,1.53
1.3e-02,0.2,0.264,1.53
1.3e-02,0.12,0.264,1.53
1.3e-02,0.08,0.264,1.51
1.3e-02,0.16,0.264,1.51
1.3e-02,0.12,0.264,1.51
1.3e-02,0.16,0.264,1.51
1.3e-02,0.12,0.272,1.51
1.3e-02,0.16,0.264,1.51
1.3e-02,0.16,0.264,1.53
1.3e-02,0.16,0.256,1.53
1.3e-02,0.16,0.264,1.51
1.3e-02,0.12,0.264,1.53
1.3e-02,0.12,0.272,1.55
1.3e-02,0.16,0.272,1.53
1.3e-02,0.2,0.264,1.53
1.3e-02,0.16,0.264,1.51
1.3e-02,0.12,0.264,1.53
1.3e-02,0.12,0.264,1.53
1.3e-02,0.12,0.272,1.53
1.3e-02,0.16,0.272,1.53
1.3e-02,0.16,0.256,1.53
1.3e-02,0.16,0.272,1.51
1.3e-02,0.12,0.264,1.53
1.3e-02,0.12,0.264,1.53
1.3e-02,0.12,0.264,1.51
1.3e-02,0.16,0.264,1.53
1.3e-02,0.12,0.264,1.55
1.3e-02,0.16,0.264,1.53
1.3e-02,0.16,0.264,1.53
1.3e-02,0.08,0.264,1.53
1.3e-02,0.16,0.264,1.53
1.3e-02,0.12,0.272,1.53
1.3e-02,0.12,0.264,1.53
1.3e-02,0.12,0.264,1.55
1.3e-02,0.12,0.264,1.51
1.3e-02,0.16,0.264,1.53
1.3e-02,0.16,0.272,1.53
1.3e-02,0.12,0.256,1.53
1.3e-02,0.12,0.264,1.53
1.3e-02,0.12,0.256,1.53
1.3e-02,0.16,0.264,1.53
1.3e-02,0.16,0.264,1.53
1.3e-02,0.12,0.256,1.53
1.3e-02,0.16,0.264,1.53
1.3e-02,0.12,0.264,1.55
1.3e-02,0.12,0.264,1.55
1.3e-02,0.16,0.272,1.53
1.3e-02,0.12,0.264,1.55
1.3e-02,0.12,0.264,1.53
1.3e-02,0.16,0.264,1.57
1.3e-02,0.16,0.264,1.55
1.3e-02,0.12,0.264,1.53
1.3e-02,0.16,0.264,1.55
1.3e-02,0.16,0.264,1.53
1.3e-02,0.16,0.264,1.53
1.3e-02,0.12,0.264,1.55
1.3e-02,0.16,0.264,1.53
1.3e-02,0.12,0.264,1.53
1.3e-02,0.16,0.256,1.55
1.3e-02,0.2,0.256,1.53
1.3e-02,0.12,0.264,1.55
1.3e-02,0.12,0.264,1.53
1.3e-02,0.12,0.264,1.55
1.3e-02,0.12,0.264,1.57
1.3e-02,0.2,0.256,1.55
1.3e-02,0.12,0.272,1.53
1.3e-02,0.2,0.256,1.53
1.3e-02,0.2,0.264,1.55
1.3e-02,0.16,0.256,1.55
1.3e-02,0.16,0.264,1.55
1.3e-02,0.2,0.264,1.55
1.3e-02,0.12,0.264,1.55
1.3e-02,0.2,0.264,1.55
1.3e-02,0.16,0.272,1.53
1.3e-02,0.16,0.272,1.55
1.3e-02,0.16,0.264,1.55
1.3e-02,0.12,0.264,1.53
1.3e-02,0.12,0.264,1.53
1.3e-02,0.12,0.264,1.57
1.3e-02,0.16,0.264,1.55
1.3e-02,0.16,0.264,1.55
1.3e-02,0.12,0.264,1.57
1.3e-02,0.16,0.272,1.53
1.3e-02,0.16,0.264,1.55
1.3e-02,0.12,0.272,1.53
1.3e-02,0.16,0.264,1.57
1.3e-02,0.16,0.264,1.53
1.3e-02,0.16,0.264,1.57
1.3e-02,0.12,0.264,1.57
1.3e-02,0.16,0.264,1.57
1.3e-02,0.12,0.256,1.53
1.3e-02,0.12,0.264,1.55
1.3e-02,0.2,0.272,1.57
1.3e-02,0.16,0.264,1.55
1.3e-02,0.16,0.264,1.55
1.3e-02,0.16,0.264,1.57
1.3e-02,0.2,0.272,1.57
1.3e-02,0.12,0.264,1.55
1.3e-02,0.2,0.264,1.57
1.3e-02,0.16,0.272,1.57
1.3e-02,0.16,0.264,1.55
1.3e-02,0.16,0.264,1.55
1.3e-02,0.12,0.272,1.57
1.3e-02,0.2,0.256,1.57
1.3e-02,0.2,0.272,1.55
1.3e-02,0.16,0.264,1.57
1.3e-02,0.16,0.264,1.55
1.3e-02,0.2,0.264,1.57
1.3e-02,0.16,0.264,1.57
1.3e-02,0.16,0.264,1.55
1.3e-02,0.16,0.264,1.55
1.3e-02,0.16,0.264,1.55
1.3e-02,0.16,0.264,1.57
1.3e-02,0.16,0.272,1.57
1.3e-02,0.12,0.264,1.57
1.3e-02,0.12,0.272,1.55
1.3e-02,0.12,0.264,1.57
1.3e-02,0.16,0.264,1.57
1.3e-02,0.16,0.256,1.57
1.3e-02,0.16,0.264,1.57
1.3e-02,0.16,0.264,1.57
1.3e-02,0.2,0.264,1.57
1.3e-02,0.16,0.264,1.57
1.3e-02,0.16,0.264,1.55
1.3e-02,0.16,0.272,1.57
1.3e-02,0.16,0.264,1.57
1.3e-02,0.16,0.264,1.57
1.3e-02,0.16,0.264,1.57
1.3e-02,0.16,0.264,1.57
1.3e-02,0.16,0.264,1.57
1.3e-02,0.16,0.264,1.57
1.3e-02,0.16,0.272,1.57
1.3e-02,0.12,0.264,1.57
1.3e-02,0.2,0.272,1.57
1.3e-02,0.16,0.264,1.57
1.3e-02,0.16,0.264,1.57
1.3e-02,0.16,0.272,1.57
1.3e-02,0.16,0.264,1.55
1.3e-02,0.16,0.264,1.57
1.3e-02,0.16,0.272,1.57
1.3e-02,0.16,0.272,1.57
1.3e-02,0.16,0.264,1.57
1.3e-02,0.16,0.264,1.57
1.3e-02,0.16,0.256,1.57
1.3e-02,0.2,0.272,1.57
1.3e-02,0.2,0.272,1.57
1.3e-02,0.16,0.264,1.59
1.3e-02,0.16,0.264,1.57
1.3e-02,0.16,0.264,1.57
1.3e-02,0.2,0.264,1.57
1.3e-02,0.16,0.264,1.57
1.3e-02,0.2,0.272,1.57
1.3e-02,0.2,0.272,1.57
1.3e-02,0.16,0.264,1.57
1.3e-02,0.16,0.272,1.57
1.3e-02,0.16,0.264,1.59
1.3e-02,0.2,0.272,1.57
1.3e-02,0.16,0.256,1.57
1.3e-02,0.16,0.264,1.57
1.3e-02,0.16,0.264,1.57
1.3e-02,0.2,0.272,1.59
1.3e-02,0.16,0.264,1.57
1.3e-02,0.16,0.264,1.57
1.3e-02,0.16,0.272,1.59
1.3e-02,0.16,0.272,1.57
1.3e-02,0.2,0.264,1.57
1.3e-02,0.16,0.264,1.59
1.3e-02,0.16,0.272,1.57
1.3e-02,0.16,0.272,1.59
1.3e-02,0.16,0.264,1.57
1.3e-02,0.16,0.272,1.57
1.3e-02,0.16,0.264,1.59
1.3e-02,0.2,0.272,1.57
1.3e-02,0.2,0.272,1.59
1.3e-02,0.2,0.264,1.59
1.3e-02,0.2,0.272,1.57
1.3e-02,0.16,0.272,1.57
1.3e-02,0.16,0.272,1.59
1.3e-02,0.16,0.264,1.57
1.3e-02,0.16,0.264,1.59
1.3e-02,0.2,0.272,1.59
1.3e-02,0.16,0.28,1.59
1.3e-02,0.2,0.28,1.59
1.3e-02,0.12,0.272,1.59
1.3e-02,0.2,0.272,1.57
1.3e-02,0.2,0.272,1.59
1.3e-02,0.16,0.28,1.57
1.3e-02,0.16,0.28,1.57
1.3e-02,0.2,0.272,1.57
1.3e-02,0.16,0.28,1.59
1.3e-02,0.2,0.28,1.57
1.3e-02,0.2,0.28,1.57
1.3e-02,0.16,0.28,1.57
1.3e-02,0.2,0.272,1.57
1.3e-02,0.16,0.28,1.57
1.3e-02,0.2,0.288,1.57
1.3e-02,0.16,0.272,1.57
1.3e-02,0.16,0.28,1.59
1.3e-02,0.12,0.28,1.57
1.3e-02,0.2,0.28,1.57
1.3e-02,0.2,0.28,1.57
1.3e-02,0.16,0.28,1.57
1.3e-02,0.2,0.28,1.57
1.3e-02,0.16,0.288,1.57
1.3e-02,0.2,0.288,1.57
1.3e-02,0.2,0.28,1.57
1.3e-02,0.2,0.288,1.57
1.3e-02,0.16,0.288,1.57
1.3e-02,0.16,0.288,1.57
1.3e-02,0.16,0.288,1.57
1.3e-02,0.16,0.28,1.57
1.3e-02,0.12,0.28,1.57
1.3e-02,0.16,0.288,1.57
1.3e-02,0.2,0.288,1.57
1.3e-02,0.24,0.288,1.57
1.3e-02,0.16,0.288,1.57
1.3e-02,0.2,0.28,1.57
1.3e-02,0.2,0.296,1.57
1.3e-02,0.2,0.28,1.55
1.3e-02,0.16,0.296,1.57
1.3e-02,0.16,0.296,1.57
1.3e-02,0.16,0.296,1.55
1.3e-02,0.16,0.288,1.57
